stage,group,group_rate,res_type,res_id,res_number,item_rate,initial_production_number,production_number,production_interval
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
608068,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
608069,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
608070,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
608071,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
608072,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
608073,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
608074,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
608075,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
608076,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
608077,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
608078,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
608079,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
608080,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609001,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609002,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609003,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609004,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609005,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609006,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609007,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609008,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609009,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609010,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609011,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609012,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609013,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609014,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609015,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609016,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609017,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609018,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609019,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609020,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609021,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609022,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609023,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609024,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609025,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609026,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609027,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609028,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609029,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609030,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609031,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609032,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609033,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609034,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609035,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609036,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609037,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609038,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609039,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609040,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609041,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609042,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609043,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609044,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609045,0,497,2,10,1,1,,,
,1,343,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609046,0,490,2,10,1,1,,,
,1,350,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609047,0,490,2,10,1,1,,,
,1,350,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609048,0,490,2,10,1,1,,,
,1,350,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609049,0,490,2,10,1,1,,,
,1,350,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609050,0,490,2,10,1,1,,,
,1,350,2,11,1,1,,,
,2,37,3,1019,1,1,,,
,,,3,2019,1,1,,,
,,,3,3019,1,1,,,
,,,3,4019,1,1,,,
,3,2,3,1020,1,1,,,
,,,3,2020,1,1,,,
,,,3,3020,1,1,,,
,,,3,4020,1,1,,,
,4,1,3,1021,1,1,,,
,,,3,2021,1,1,,,
,,,3,3021,1,1,,,
,,,3,4021,1,1,,,
609051,0,490,2,10,1,1,,,
,1,350,2,11,1,1,,,
,2,37,3,1019,1,1,,,
